,Unnamed: 0,name,link,address,city,state,ratings,zipcode,1 BED,2 BEDS,3 BEDS,Studio,2+ BEDS,4 BEDS,3+ BEDS,5 BEDS
51,51,Hampton Place Apartments,https://www.rentcafe.com/apartments/nc/burlington/hampton-place-apartments0/default.aspx,"120 N Ireland,",Burlington,NC,4.5,27215,"$1,358+","$2,458+",Ask for pricing,"$1,463+","$1,853+",$795,,
52,52,Stratford Gardens,https://www.rentcafe.com/apartments/nc/winston---salem/stratford-gardens/default.aspx,"S. Stratford Rd,",Winston - Salem,NC,4.5,27103,"$1,358+",$795,Ask for pricing,"$1,463+","$1,853+",$795,,
53,53,435 NC 27 E,https://www.rentcafe.com/apartments/nc/lillington/435-nc-27-e/default.aspx,"435 NC 27 E,",Lillington,NC,4.5,27546,"$1,358+","$1,000",Ask for pricing,"$1,463+","$1,853+",$795,,
54,54,Elizabeth Flats On 7th,https://www.rentcafe.com/apartments/nc/charlotte/elizabeth-flats-on-7th/default.aspx,"2220 E 7Th St,",Charlotte,NC,4.5,28204,Ask for pricing,"$1,400",Ask for pricing,"$1,463+","$1,853+",$795,,
55,55,Four Seasons Town Homes,https://www.rentcafe.com/apartments/nc/greensboro/four-seasons-town-homes/default.aspx,"2705-D Four Seasons Boulevard,",Greensboro,NC,4.5,27407,Ask for pricing,"$1,400",Ask for pricing,"$1,463+","$1,853+",$795,,
56,56,Spring Manor,https://www.rentcafe.com/apartments/nc/greensboro/spring-manor0/default.aspx,"West Meadowview Rd,",Greensboro,NC,4.5,27406,Ask for pricing,$700+,$750+,"$1,463+","$1,853+",$795,,
57,57,656 Dr Martin Luther King Jr Blvd,https://www.rentcafe.com/apartments/nc/kinston/656-dr-martin-luther-king-jr-blvd/default.aspx,"656 Dr Martin Luther King Jr Blvd,",Kinston,NC,4.5,28501,Ask for pricing,$700+,$750+,"$1,463+","$1,853+",$795,,
58,58,Miriam,https://www.rentcafe.com/apartments/nc/charlotte/3805-miriam-dr/default.aspx,"3805 Miriam Dr,",Charlotte,NC,4.5,28205,Ask for pricing,Ask for pricing,$750+,"$1,000","$1,853+",$795,,
59,59,Morehead West,https://www.rentcafe.com/apartments/nc/charlotte/morehead-west-apartments/default.aspx,"2024 Millerton Avenue,",Charlotte,NC,4.5,28208,Ask for pricing,Ask for pricing,$750+,"$1,000","$1,853+",$795,,
60,60,MAA South Line,https://www.rentcafe.com/apartments/nc/charlotte/maa-south-line/default.aspx,"222 East Bland Street,",Charlotte,NC,4.5,28203,"$1,610+",Ask for pricing,$750+,"$1,740+","$2,560+",$795,,
61,61,MAA Matthews Commons,https://www.rentcafe.com/apartments/nc/matthews/maa-matthews-commons/default.aspx,"905 Matthews Commons Drive,",Matthews,NC,4.5,28105,"$1,478+","$1,928+","$2,233+","$1,740+","$2,560+",$795,,
62,62,West First Street,https://www.rentcafe.com/apartments/nc/winston-salem/1606-west-first-street-winston-salem-nc-27104/default.aspx,"1606 W 1Street,",Winston Salem,NC,4.5,27104,$900,"$1,928+","$2,233+","$1,740+","$2,560+",$795,,
63,63,422 S. Elm Street,https://www.rentcafe.com/apartments/nc/high-point/422-s-elm-street/default.aspx,"422 S. Elm Street,",High Point,NC,4.5,27260,$900,$595,"$2,233+","$1,740+","$2,560+",$795,,
64,64,Park South Apartments,https://www.rentcafe.com/apartments/nc/greensboro/park-south-apartments1/default.aspx,"230 S Park Drive,",Greensboro,NC,4.5,27401,$925,$595,"$2,233+","$1,740+","$2,560+",$795,,
65,65,Riverside Flats At Aberfoyle Village,https://www.rentcafe.com/apartments/nc/belmont/riverside-flats-at-aberfoyle-village/default.aspx,"1200 River Drive,",Belmont,NC,4.5,28012,$925,$595,"$2,233+","$1,740+","$2,560+",$795,,
66,66,MAA Fifty-One,https://www.rentcafe.com/apartments/nc/matthews/maa-fifty-one/default.aspx,"1301 Crescent Lane,",Matthews,NC,4.5,28105,"$1,308+","$1,573+","$1,803+","$1,740+","$2,560+",$795,,
67,67,Carrington At Perimeter Park,https://www.rentcafe.com/apartments/nc/morrisville/carrington-at-perimeter-park-new/default.aspx,"1001 Carrington Park Circle,",Morrisville,NC,4.5,27560,"$1,308+","$1,573+","$1,803+","$1,740+","$2,560+",$795,,
68,68,Four One Five Flats,https://www.rentcafe.com/apartments/nc/charlotte/four-one-five-flats/default.aspx,"415 W. 10TH ST.,",CHARLOTTE,NC,4.5,28202,"$1,308+","$1,573+","$1,803+","$1,740+","$2,560+",$795,,
69,69,Riverwood Villas-rwvillas,https://www.rentcafe.com/apartments/nc/clayton/rwac-rental-llc/default.aspx,"100 Stansbury Lane,",Clayton,NC,4.5,27527,Ask for pricing,"$1,365","$1,803+","$1,740+","$2,560+",$795,,
70,70,Taylor's Pond,https://www.rentcafe.com/apartments/nc/durham/taylor-s-pond/default.aspx,"401 Archdale Drive,",Durham,NC,4.5,27707,Ask for pricing,"$1,713+","$1,803+","$1,740+","$2,560+",$795,,
71,71,1061 Rock Knoll Court,https://www.rentcafe.com/apartments/nc/winston-salem/1061-rock-knoll-court0/default.aspx,"1061 Rock Knoll Court,",Winston-Salem,NC,4.5,27107,Ask for pricing,"$1,713+","$1,803+","$1,740+","$2,560+",$795,,
72,72,101 North Chestnut Street #9,https://www.rentcafe.com/apartments/nc/winston-salem/101-north-chestnut-street-90/default.aspx,"101 N. Chestnut Street #9,",Winston-Salem,NC,4.5,27101,Ask for pricing,"$1,713+","$1,803+","$1,740+","$2,560+",$795,,
73,73,Colonial Grand At Brier Falls,https://www.rentcafe.com/apartments/nc/raleigh/colonial-grand-at-brier-falls/default.aspx,"10200 Crichton Street,",Raleigh,NC,4.5,27617,"$1,418+","$1,743+","$1,768+","$1,740+","$2,560+",$795,,
74,74,MAA University Lake,https://www.rentcafe.com/apartments/nc/charlotte/maa-university-lake/default.aspx,"9401 Grove Hill Drive,",Charlotte,NC,4.5,28262,"$1,508+","$1,558+","$1,798+","$1,740+","$2,560+",$795,,
75,75,Pilot View II,https://www.rentcafe.com/apartments/nc/king/pilot-view-ii/default.aspx,"106 Stokes Dr.,",King,NC,4.5,27021-8505,Ask for pricing,$795,"$1,798+","$1,740+","$2,560+",$795,,
76,76,Anker Haus,https://www.rentcafe.com/apartments/nc/charlotte/2925-commonwealth-llc/default.aspx,"2925 Commonwealth Ave,",Charlotte,NC,4.5,28205,Ask for pricing,$795,"$1,798+","$1,740+","$2,560+",$795,,
77,77,304 S Tate St,https://www.rentcafe.com/apartments/nc/greensboro/304-s-tate-st/default.aspx,"304 S Tate St,",Greensboro,NC,4.5,27403,Ask for pricing,$795,"$1,798+","$1,740+","$2,560+",$795,,
78,78,"Markham Street, LLC",https://www.rentcafe.com/apartments/nc/burlington/markham-street-llc/default.aspx,"205 Markham St,",Burlington,NC,4.5,27216,Ask for pricing,$795,"$1,798+","$1,740+","$2,560+",$795,,
79,79,1700 Old Hollow Road,https://www.rentcafe.com/apartments/nc/walkertown/1700-old-hollow-road0/default.aspx,"1700 Old Hollow Road,",Walkertown,NC,4.5,27057,Ask for pricing,$795,"$1,798+","$1,740+","$2,560+",$795,,
80,80,Walden Court,https://www.rentcafe.com/apartments/nc/charlotte/walden-court/default.aspx,"9115 Olmsted Drive,",Charlotte,NC,4.5,28262,"$1,185",Ask for pricing,"$1,798+","$1,740+","$2,560+",$795,,
81,81,MAA Enclave,https://www.rentcafe.com/apartments/nc/charlotte/maa-enclave/default.aspx,"710 East 7Th Street Suite 126,",Charlotte,NC,4.5,28202,Ask for pricing,Ask for pricing,"$1,798+","$1,433+","$1,868+",$795,,
82,82,1408 W Friendly Ave,https://www.rentcafe.com/apartments/nc/greensboro/1408-w-friendly-ave/default.aspx,"1408 W Friendly Ave,",Greensboro,NC,4.5,27403,Ask for pricing,Ask for pricing,"$1,798+","$1,433+","$1,868+",$795,,
83,83,The Preserve At Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/the-preserve-at-brier-creek/default.aspx,"8400 Brass Mill Lane,",Raleigh,NC,4.5,27617,"$1,413+","$1,863+","$2,228+","$1,433+","$1,868+",$795,,
84,84,58C,https://www.rentcafe.com/apartments/nc/durham/200-58c-woodcroft-parkway0/default.aspx,"200-58C Woodcroft Parkway,",Durham,NC,4.5,27713,"$1,413+","$1,863+","$2,228+","$1,100","$1,868+",$795,,
85,85,MAA Beverly Crest,https://www.rentcafe.com/apartments/nc/charlotte/maa-beverly-crest/default.aspx,"7201 Shannopin Drive,",Charlotte,NC,4.5,28270,"$1,283+","$1,738+",Ask for pricing,"$1,100","$1,868+",$795,,
86,86,Pickett Square Townhomes,https://www.rentcafe.com/apartments/nc/durham/pickett-square-townhomes/default.aspx,"3016 Pickett Road,",Durham,NC,4.5,27705,"$1,283+","$1,738+",Ask for pricing,"$1,100","$1,868+",$795,,
87,87,The Oaks Gate City,https://www.rentcafe.com/apartments/nc/greensboro/arbor-park-apartments1/default.aspx,"1604 17Th Street #H,",Greensboro,NC,4.5,27405,"$1,283+","$1,738+",Ask for pricing,"$1,100","$1,868+",$795,,
88,88,Lincoln Manor,https://www.rentcafe.com/apartments/nc/winston-salem/lincoln-manor0/default.aspx,"1657 Lincoln Ave,",Winston-Salem,NC,4.5,27105,"$1,283+",$650,Ask for pricing,Ask for pricing,"$1,868+",$795,,
89,89,Notting Hill,https://www.rentcafe.com/apartments/nc/chapel-hill/notting-hill/default.aspx,"100 Drew Hill Lane,",Chapel Hill,NC,4.5,27514,"$1,435+","$1,615+","$2,040+",Ask for pricing,"$1,868+",$795,,
90,90,Canterbury Place Apartments,https://www.rentcafe.com/apartments/nc/reidsville/canterbury-place-apartments/default.aspx,"1851 Amos St,",Reidsville,NC,4.5,27320,"$1,435+",$660,$770,Ask for pricing,"$1,868+",$795,,
91,91,MAA Huntersville,https://www.rentcafe.com/apartments/nc/huntersville/maa-huntersville/default.aspx,"9721 Rose Commons Drive,",Huntersville,NC,4.5,28078,"$1,418+","$1,628+","$2,088+",Ask for pricing,"$1,868+",$795,,
92,92,Wendover Woods,https://www.rentcafe.com/apartments/nc/greensboro/wendover-woods/default.aspx,"1041 West Barton Street,",Greensboro,NC,4.5,27407,"$1,418+","$1,000","$2,088+",Ask for pricing,"$1,868+",$795,,
93,93,MAA City Grand,https://www.rentcafe.com/apartments/nc/charlotte/maa-city-grand/default.aspx,"608 Mccullough Drive,",Charlotte,NC,4.5,28262,"$1,338+","$1,623+","$1,798+",Ask for pricing,"$1,868+",$795,,
94,94,MAA Cornelius,https://www.rentcafe.com/apartments/nc/cornelius/maa-cornelius/default.aspx,"19401 Carrington Club Drive,",Cornelius,NC,4.5,28031,"$1,338+","$1,788+",Ask for pricing,Ask for pricing,"$1,868+",$795,,
95,95,Tara Court Apartments,https://www.rentcafe.com/apartments/nc/winston-salem/tara-court-apartments/default.aspx,"Tara Court,",Winston Salem,NC,4.5,27107,$495,Ask for pricing,Ask for pricing,Ask for pricing,"$1,868+",$795,,
96,96,1508 W Friendly Ave,https://www.rentcafe.com/apartments/nc/greensboro/1508-w-friendly-ave/default.aspx,"1508 W Friendly Ave,",Greensboro,NC,4.5,27403,$495,Ask for pricing,Ask for pricing,Ask for pricing,"$1,868+",$795,,
97,97,824 Gum Branch Road,https://www.rentcafe.com/apartments/nc/jacksonville/824-gum-branch-road/default.aspx,"Suite P,",Jacksonville,NC,4.5,28546,"$1,200",Ask for pricing,Ask for pricing,Ask for pricing,"$1,868+",$795,,
98,98,MAA Hue,https://www.rentcafe.com/apartments/nc/raleigh/maa-hue/default.aspx,"300 West Hargett Street,",Raleigh,NC,4.5,27601,"$1,693+","$2,458+",Ask for pricing,"$1,548+","$1,868+",$795,,
99,99,Knightdale,https://www.rentcafe.com/apartments/nc/knightdale/knightdale-business-center/default.aspx,"Knightdale,",Knightdale,NC,4.5,27545,"$1,693+","$2,458+",Ask for pricing,"$1,548+","$1,868+",$795,,
0,0,MAA Patterson,https://www.rentcafe.com/apartments/nc/durham/maa-patterson/default.aspx,100 Northcreek Drive,Durham,NC,3.5,27707,"$1,308+","$1,508+","$1,718+",,,,,
1,1,"Parkview Apt, LLC",https://www.rentcafe.com/apartments/nc/lexington/parkview-apt-llc/default.aspx,215-217 W. 3Rd Ave.,Lexington,NC,4.5,27292,Ask for pricing,$975,"$1,718+",,,,,
2,2,1133 Pickett Road,https://www.rentcafe.com/apartments/nc/jacksonville/1133-pickett-road/default.aspx,1133 Pickett Road,Jacksonville,NC,4.5,28540,Ask for pricing,$975,"$1,718+",$450,,,,
3,3,MAA Trinity,https://www.rentcafe.com/apartments/nc/raleigh/maa-trinity/default.aspx,1140 Trinity Pine Lane,Raleigh,NC,3.0,27607,"$1,318+","$1,568+","$1,778+",$450,,,,
4,4,Tapestry Tyvola,https://www.rentcafe.com/apartments/nc/charlotte/tapestry-tyvola/default.aspx,2051 Establishment Way,Charlotte,NC,3.0,28217,"$1,524+","$1,568+","$1,778+","$1,389+","$1,815+",,,
5,5,Wesley South At East Carolina,https://www.rentcafe.com/apartments/nc/greenville/wesley-south-at-east-carolina/default.aspx,108 Brownlea Drive,Greenville,NC,3.0,27858,$725,Ask for pricing,"$1,778+","$1,389+","$1,815+",,,
6,6,2830 Donovan Place,https://www.rentcafe.com/apartments/nc/raleigh/2830-donovan-place/default.aspx,2830 Donovan Place,Raleigh,NC,3.0,27610,$725,Ask for pricing,"$1,700","$1,389+","$1,815+",,,
7,7,MAA Prosperity Creek,https://www.rentcafe.com/apartments/nc/charlotte/maa-prosperity-creek/default.aspx,3025 Mallard Hill Drive,Charlotte,NC,3.5,28269,"$1,288+","$1,538+",Ask for pricing,"$1,389+","$1,815+",,,
8,8,Lochridge,https://www.rentcafe.com/apartments/nc/durham/lochridge/default.aspx,100 Lochridge Drive,Durham,NC,3.5,27713,"$1,288+",Ask for pricing,"$1,878+","$1,389+","$1,815+",,,
9,9,MAA Uptown,https://www.rentcafe.com/apartments/nc/charlotte/maa-uptown/default.aspx,305 N. Graham Street,Charlotte,NC,3.5,28202,"$1,430+",Ask for pricing,"$1,878+","$1,395+","$2,035+",,,
10,10,Hawk's Nest,https://www.rentcafe.com/apartments/nc/durham/hawk-s-nest/default.aspx,3400 Sandy Creek Drive,Durham,NC,3.5,27705,"$1,430+",Ask for pricing,"$1,878+","$1,395+","$2,035+",,,
11,11,Neon Genesis Towers,https://www.rentcafe.com/apartments/nc/tokyo-3/neon-genesis-towers/default.aspx,Neon Genesis Towers,Tokyo 3,NC,3.5,27614,$875,$950,"$1,878+","$1,395+","$2,035+",,"$1,125",
12,12,Saddlebrook Townhomes,https://www.rentcafe.com/apartments/nc/fayetteville/saddlebrook0/default.aspx,4828 Durango Ct,Fayetteville,NC,3.5,28304,$875,"$1,195","$1,878+","$1,395+","$2,035+",,"$1,125",
13,13,Lenox West,https://www.rentcafe.com/apartments/nc/durham/lenox-west/default.aspx,100 Remington Circle,Durham,NC,3.5,27705,$875,"$1,195","$1,878+","$1,395+","$2,035+",,"$1,125",
14,14,Allister North Hills,https://www.rentcafe.com/apartments/nc/raleigh/allister-north-hills0/default.aspx,430 Allister Drive,Raleigh,NC,4.5,27609,"$1,772+","$1,195","$1,878+","$1,273+","$2,200+",,"$1,125",
15,15,Merriwood Apartments,https://www.rentcafe.com/apartments/nc/cary/merriwood-apartments/default.aspx,903 Kensington Drive,Cary,NC,4.5,27511,"$1,175","$1,325","$1,525","$1,273+","$2,200+",,"$1,125",
16,16,671 West King St,https://www.rentcafe.com/apartments/nc/boone/671-west-king-st/default.aspx,671 West King St,Boone,NC,4.5,28607,"$1,175",Ask for pricing,"$1,525",$700,"$2,200+",,"$1,125",
17,17,Nu Wesley Apartments,https://www.rentcafe.com/apartments/nc/charlotte/nu-wesley/default.aspx,Mcquay Street,Charlotte,NC,3.5,28208,Ask for pricing,"$1,150","$1,525",$700,"$2,200+",,"$1,125",
18,18,Hawthorne At Holly Springs,https://www.rentcafe.com/apartments/nc/holly-springs/hawthorne-at-holly-springs/default.aspx,6000 Forest Village Drive,Holly Springs,NC,3.5,27540,"$1,450+","$1,650+","$2,040+",$700,"$2,200+",,"$1,125",
19,19,306 McCauley,https://www.rentcafe.com/apartments/nc/chapel-hill/306-mccauley/default.aspx,306 Mccauley,Chapel Hill,NC,3.5,27516,"$1,450+","$1,650+","$2,040+",$700,"$2,200+",,"$1,125",
20,20,The Providence At Brier Creek,https://www.rentcafe.com/apartments/nc/raleigh/the-providence-at-brier-creek/default.aspx,10100 Donerail Way,Raleigh,NC,4.0,27617,"$1,293+","$1,793+",Ask for pricing,$700,"$2,200+",,"$1,125",
21,21,The Cove At Matthews,https://www.rentcafe.com/apartments/nc/matthews/the-cove-at-matthews/default.aspx,1701 Gander Cove Lane,Matthews,NC,3.0,28105,"$1,293+","$1,793+",Ask for pricing,$700,"$2,200+",,"$1,125",
22,22,MAA Reserve,https://www.rentcafe.com/apartments/nc/charlotte/maa-reserve/default.aspx,2720 South Boulevard,Charlotte,NC,3.5,28209,"$1,613+","$2,533+",Ask for pricing,"$1,488+","$2,200+",,"$1,125",
23,23,MAA Ballantyne,https://www.rentcafe.com/apartments/nc/charlotte/maa-ballantyne/default.aspx,14205 Ballantyne Lake Road,Charlotte,NC,4.0,28277,"$1,570+","$2,270+",Ask for pricing,"$1,488+","$2,200+",,"$3,020+",
24,24,1275 Mount Moriah Church Road,https://www.rentcafe.com/apartments/nc/china-grove/1275-mount-moriah-church-road/default.aspx,1275 Mount Moriah Church Road,China Grove,NC,4.0,28023,"$1,570+","$1,450",Ask for pricing,"$1,488+","$2,200+",,"$3,020+",
25,25,"Robinson Rentals & Renovations, LLC",https://www.rentcafe.com/apartments/nc/burlington/robinson-rentals-renovations-llc/default.aspx,852 S. Main St.,Burlington,NC,4.0,27215,Ask for pricing,$775,Ask for pricing,Ask for pricing,"$2,200+",,"$3,020+",
26,26,517 Kenway Street,https://www.rentcafe.com/apartments/nc/garner/517-kenway-street-0/default.aspx,517 Kenway Street,Garner,NC,4.0,27529,Ask for pricing,$775,"$1,700",Ask for pricing,"$2,200+",,"$3,020+",
27,27,Highgate Townhomes,https://www.rentcafe.com/apartments/nc/durham/highgate-townhomes/default.aspx,100 Highgate Drive,Durham,NC,4.0,27713,Ask for pricing,$775,"$1,700",Ask for pricing,"$2,200+",,"$3,020+",
28,28,Phillips Landing Apartments,https://www.rentcafe.com/apartments/nc/statesville/phillips-landing-apartments/default.aspx,501 Phillips Lane,Statesville,NC,4.5,28625,$915,"$1,075","$1,250",Ask for pricing,"$2,200+",,"$3,020+",
29,29,1301-1305-1309 Byron St,https://www.rentcafe.com/apartments/nc/winston-salem/1301-1305-1309-byron-st/default.aspx,Byron Street,Winston-Salem,NC,4.5,27105,$915,$550,"$1,250",Ask for pricing,"$2,200+",,"$3,020+",
30,30,MAA Ayrsley,https://www.rentcafe.com/apartments/nc/charlotte/maa-ayrsley/default.aspx,9005 Lenox Pointe Drive,Charlotte,NC,3.5,28273,"$1,258+","$1,448+","$1,803+",Ask for pricing,"$2,200+",,"$3,020+",
31,31,146 E Bell Street,https://www.rentcafe.com/apartments/nc/statesville/146-e-bell-street/default.aspx,146 E Bell Street,Statesville,NC,3.5,28677,$800+,"$1,350","$1,803+",Ask for pricing,"$2,200+",,"$3,020+",
32,32,Bedford Market,https://www.rentcafe.com/apartments/nc/raleigh/bedford-market/default.aspx,1540 Dunn Road,Raleigh,NC,3.5,27615,$800+,"$1,350","$1,803+",Ask for pricing,"$2,200+",,"$3,020+",
33,33,Forest Wind Apartments,https://www.rentcafe.com/apartments/nc/kernersville/forest-winds-apartments0/default.aspx,Forest Winds Apts,Kernersville,NC,3.5,27284,$600,"$1,350","$1,803+",Ask for pricing,"$2,200+",,"$3,020+",
34,34,MAA Chancellor Park,https://www.rentcafe.com/apartments/nc/charlotte/maa-chancellor-park/default.aspx,8215 University Ridge Drive,Charlotte,NC,4.5,28213,"$1,183+","$1,503+","$1,638+",Ask for pricing,"$2,200+",,"$3,020+",
35,35,The Pointe At Irving Park,https://www.rentcafe.com/apartments/nc/greensboro/the-pointe-at-irving-park-0/default.aspx,3100 North Elm Street,Greensboro,NC,4.0,27408,"$1,183+","$1,503+","$1,638+",Ask for pricing,"$2,200+",,"$3,020+",
36,36,Cinnamon Ridge,https://www.rentcafe.com/apartments/nc/greensboro/cinnamon-ridge1/default.aspx,18 Sails Way,Greensboro,NC,3.0,27406,$750,$850,"$1,638+",Ask for pricing,"$2,200+",,"$3,020+",
37,37,Reserve At Arringdon,https://www.rentcafe.com/apartments/nc/morrisville/reserve-at-arringdon/default.aspx,5710 Arringdon Park Drive,Morrisville,NC,4.0,27560,"$1,373+","$1,533+",Ask for pricing,Ask for pricing,"$2,200+",,"$3,020+",
38,38,MAA Duke Forest,https://www.rentcafe.com/apartments/nc/durham/maa-duke-forest/default.aspx,910 Constitution Drive,Durham,NC,3.0,27705,"$1,388+","$1,498+",Ask for pricing,Ask for pricing,"$2,200+",,"$3,020+",
39,39,MAA 1225,https://www.rentcafe.com/apartments/nc/charlotte/maa-1225/default.aspx,1225 S Church St,Charlotte,NC,4.5,28203,"$1,653+","$1,498+",Ask for pricing,"$1,598+","$2,293+",,"$3,020+",
40,40,850 Foxwood PLace,https://www.rentcafe.com/apartments/nc/winston-salem/850-foxwood-place/default.aspx,850 Foxwood Place,Winston-Salem,NC,4.5,27127,"$1,653+",$625+,Ask for pricing,"$1,598+","$2,293+",,"$3,020+",
41,41,MAA Legacy Park,https://www.rentcafe.com/apartments/nc/charlotte/maa-legacy-park/default.aspx,8810 Legacy Park Drive,Charlotte,NC,5.0,28269,"$1,130+","$1,488+",Ask for pricing,"$1,598+","$2,293+",,"$3,020+",
42,42,"7944 Suttonview Drive Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/7944-suttonview-drive-charlotte-nc-28269-0/default.aspx,7944 Suttonview Drive,Charlotte,NC,5.0,28269,"$1,130+","$1,488+",Ask for pricing,"$1,598+","$2,293+","$2,845","$3,020+",
43,43,"328 Woodsboro Place Benson, NC 27504",https://www.rentcafe.com/apartments/nc/benson/328-woodsboro-place-benson-nc-27504/default.aspx,328 Woodsboro Place,Benson,NC,5.0,27504,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,845","$3,020+",
44,44,"2611 White Fence Way High Point, NC 27265",https://www.rentcafe.com/apartments/nc/high-point/2611-white-fence-way-high-point-nc-27265/default.aspx,2611 White Fence Way,High Point,NC,5.0,27265,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,845","$3,020+","$2,695"
45,45,"8409 Conner Ridge Lane Charlotte, NC 28269",https://www.rentcafe.com/apartments/nc/charlotte/8409-conner-ridge-lane-charlotte-nc-28269/default.aspx,8409 Conner Ridge Lane,Charlotte,NC,5.0,28269,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
46,46,Neuse Town,https://www.rentcafe.com/apartments/nc/raleigh/neuse-town0/default.aspx,8714 Neuse Town,Raleigh,NC,5.0,27616,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
47,47,"Front St, LLC",https://www.rentcafe.com/apartments/nc/burlington/front-st-llc/default.aspx,286 E Front St.,BURLINGTON,NC,5.0,27215,"$1,130+","$1,488+","$1,925","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
48,48,"1204 Crabtree Drive Winston Salem, NC 27127",https://www.rentcafe.com/apartments/nc/winston-salem/1204-crabtree-drive-winston-salem-nc-27127/default.aspx,1204 Crabtree Drive,Winston Salem,NC,5.0,27127,"$1,130+","$1,488+","$1,895","$1,598+","$2,293+","$2,045","$3,020+","$2,695"
49,49,"7362 Mill Ruins Avenue Southwest Concord, NC 28025",https://www.rentcafe.com/apartments/nc/concord/7362-mill-ruins-avenue-southwest-concord-nc-28025/default.aspx,7362 Mill Ruins Avenue Southwest,Concord,NC,5.0,28025,"$1,130+","$1,488+","$1,895","$1,598+","$2,293+","$2,645","$3,020+","$2,695"
50,50,MAA Patterson,https://www.rentcafe.com/apartments/nc/durham/maa-patterson/default.aspx,"100 Northcreek Drive,",Durham,NC,5.0,27707,"$1,308+","$1,508+","$1,718+","$1,598+","$2,293+","$2,645","$3,020+","$2,695"
51,51,"Parkview Apt, LLC",https://www.rentcafe.com/apartments/nc/lexington/parkview-apt-llc/default.aspx,"215-217 W. 3Rd Ave.,",Lexington,NC,5.0,27292,Ask for pricing,$975,"$1,718+","$1,598+","$2,293+","$2,645","$3,020+","$2,695"
52,52,1133 Pickett Road,https://www.rentcafe.com/apartments/nc/jacksonville/1133-pickett-road/default.aspx,"1133 Pickett Road,",Jacksonville,NC,5.0,28540,Ask for pricing,$975,"$1,718+",$450,"$2,293+","$2,645","$3,020+","$2,695"
53,53,MAA Trinity,https://www.rentcafe.com/apartments/nc/raleigh/maa-trinity/default.aspx,"1140 Trinity Pine Lane,",Raleigh,NC,5.0,27607,"$1,318+","$1,568+","$1,778+",$450,"$2,293+","$2,645","$3,020+","$2,695"
54,54,Tapestry Tyvola,https://www.rentcafe.com/apartments/nc/charlotte/tapestry-tyvola/default.aspx,"2051 Establishment Way,",Charlotte,NC,5.0,28217,"$1,524+","$1,568+","$1,778+","$1,389+","$1,815+","$2,645","$3,020+","$2,695"
55,55,Wesley South At East Carolina,https://www.rentcafe.com/apartments/nc/greenville/wesley-south-at-east-carolina/default.aspx,"108 Brownlea Drive,",Greenville,NC,5.0,27858,$725,Ask for pricing,"$1,778+","$1,389+","$1,815+","$2,645","$3,020+","$2,695"
56,56,2830 Donovan Place,https://www.rentcafe.com/apartments/nc/raleigh/2830-donovan-place/default.aspx,"2830 Donovan Place,",Raleigh,NC,5.0,27610,$725,Ask for pricing,"$1,700","$1,389+","$1,815+","$2,645","$3,020+","$2,695"
57,57,MAA Prosperity Creek,https://www.rentcafe.com/apartments/nc/charlotte/maa-prosperity-creek/default.aspx,"3025 Mallard Hill Drive,",Charlotte,NC,5.0,28269,"$1,288+","$1,538+",Ask for pricing,"$1,389+","$1,815+","$2,645","$3,020+","$2,695"
58,58,Lochridge,https://www.rentcafe.com/apartments/nc/durham/lochridge/default.aspx,"100 Lochridge Drive,",Durham,NC,5.0,27713,"$1,288+",Ask for pricing,"$1,878+","$1,389+","$1,815+","$2,645","$3,020+","$2,695"
59,59,MAA Uptown,https://www.rentcafe.com/apartments/nc/charlotte/maa-uptown/default.aspx,"305 N. Graham Street,",Charlotte,NC,5.0,28202,"$1,430+",Ask for pricing,"$1,878+","$1,395+","$2,035+","$2,645","$3,020+","$2,695"
60,60,Hawk's Nest,https://www.rentcafe.com/apartments/nc/durham/hawk-s-nest/default.aspx,"3400 Sandy Creek Drive,",Durham,NC,5.0,27705,"$1,430+",Ask for pricing,"$1,878+","$1,395+","$2,035+","$2,645","$3,020+","$2,695"
61,61,Neon Genesis Towers,https://www.rentcafe.com/apartments/nc/tokyo-3/neon-genesis-towers/default.aspx,"Neon Genesis Towers,",Tokyo 3,NC,5.0,27614,$875,$950,"$1,878+","$1,395+","$2,035+","$2,645","$1,125","$2,695"
62,62,Saddlebrook Townhomes,https://www.rentcafe.com/apartments/nc/fayetteville/saddlebrook0/default.aspx,"4828 Durango Ct,",Fayetteville,NC,5.0,28304,$875,"$1,195","$1,878+","$1,395+","$2,035+","$2,645","$1,125","$2,695"
63,63,Lenox West,https://www.rentcafe.com/apartments/nc/durham/lenox-west/default.aspx,"100 Remington Circle,",Durham,NC,5.0,27705,$875,"$1,195","$1,878+","$1,395+","$2,035+","$2,645","$1,125","$2,695"
64,64,Allister North Hills,https://www.rentcafe.com/apartments/nc/raleigh/allister-north-hills0/default.aspx,"430 Allister Drive,",Raleigh,NC,5.0,27609,"$1,772+","$1,195","$1,878+","$1,273+","$2,200+","$2,645","$1,125","$2,695"
